mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,strategy
0.03531117439270019,0.00576168530516217,0.004559564590454102,0.0019778258660597247,relu,0.0001,"(32, 16)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6153846153846154,0.25,0.5,0.25,0.4,0.40307692307692305,0.14236797060172784,26,0.8148148148148148,0.5789473684210527,0.5365853658536586,0.36363636363636365,0.6363636363636364,0.5860695098179052,0.14617101193143414,SMA20_50_200
0.03495340347290039,0.006703787932619287,0.004645490646362304,0.0008019236832812942,relu,0.001,"(32,)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.0,0.2857142857142857,0.25,0.0,0.2222222222222222,0.15158730158730158,0.1253968253968254,34,0.07142857142857142,0.0,0.14814814814814814,0.07407407407407407,0.5142857142857142,0.16158730158730156,0.18246884600557056,SMA20_50_200
0.02799224853515625,0.0031386895552289592,0.0048275947570800785,0.0018854338686386223,relu,0.001,"(32,)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.2857142857142857,0.8,0.25,0.6666666666666666,0.2222222222222222,0.44492063492063494,0.2400783025032238,18,0.43243243243243246,0.723404255319149,0.14814814814814814,0.8636363636363636,0.6153846153846154,0.5566011629841416,0.24811332866398986,SMA20_50_200
0.02947511672973633,0.008985062201201701,0.004180908203125,0.0009991222125747552,relu,0.001,"(64,)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.001}",0.5,0.42857142857142855,0.6666666666666666,0.6,0.75,0.589047619047619,0.1146581233963428,4,0.6037735849056604,0.6666666666666666,0.5384615384615384,0.5454545454545454,0.5769230769230769,0.5862558824822977,0.04649497563086098,SMA20_50_200
0.027881097793579102,0.0032429312535606305,0.004354667663574219,0.0012160849889804714,relu,0.001,"(64,)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.01}",0.36363636363636365,0.2,0.2,0.6,0.6666666666666666,0.40606060606060607,0.19608659843629733,24,0.6956521739130435,0.65,0.6046511627906976,0.6341463414634146,0.8076923076923077,0.6784283971718926,0.07101826748763769,SMA20_50_200
0.030902528762817384,0.003250823635006742,0.004259872436523438,0.0008694699710806603,relu,0.001,"(32, 16)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.36363636363636365,0.0,0.2857142857142857,0.2857142857142857,0.0,0.18701298701298702,0.15532380662572523,31,0.5263157894736842,0.21428571428571427,0.14285714285714285,0.14814814814814814,0.5641025641025641,0.3191418717734507,0.18667444704246863,SMA20_50_200
0.026596736907958985,0.003457425241900959,0.003949546813964843,0.000582802375541305,relu,0.001,"(32, 16)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6153846153846154,0.25,0.5,0.25,0.4,0.40307692307692305,0.14236797060172784,26,0.8148148148148148,0.5789473684210527,0.5365853658536586,0.36363636363636365,0.6363636363636364,0.5860695098179052,0.14617101193143414,SMA20_50_200
0.027943801879882813,0.0020230394865408618,0.00421748161315918,0.0006941041828214224,relu,0.01,"(32,)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.0,0.2857142857142857,0.25,0.0,0.2222222222222222,0.15158730158730158,0.1253968253968254,34,0.07142857142857142,0.0,0.14814814814814814,0.07407407407407407,0.5142857142857142,0.16158730158730156,0.18246884600557056,SMA20_50_200
0.028405141830444337,0.008248493189034785,0.004048061370849609,0.00028979640102802377,relu,0.01,"(32,)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.2857142857142857,0.8,0.25,0.6666666666666666,0.2222222222222222,0.44492063492063494,0.2400783025032238,18,0.4444444444444444,0.723404255319149,0.14814814814814814,0.8636363636363636,0.6153846153846154,0.5590035653865442,0.24695486125358207,SMA20_50_200
0.036301469802856444,0.012150394803874661,0.004589080810546875,0.0018784124132716561,relu,0.01,"(64,)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.001}",0.5,0.42857142857142855,0.6666666666666666,0.6,0.75,0.589047619047619,0.1146581233963428,4,0.6037735849056604,0.6666666666666666,0.5384615384615384,0.5454545454545454,0.5769230769230769,0.5862558824822977,0.04649497563086098,SMA20_50_200
0.04664311408996582,0.010771140113100156,0.0052073955535888675,0.002014656420055378,relu,0.01,"(64,)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.01}",0.36363636363636365,0.42857142857142855,0.2,0.6,0.6666666666666666,0.4517748917748917,0.16724027899988766,16,0.7111111111111111,0.6382978723404256,0.6046511627906976,0.6341463414634146,0.8076923076923077,0.6791797590795913,0.07319690625133891,SMA20_50_200
0.03903694152832031,0.014380399607392194,0.004887771606445312,0.001599910474196269,relu,0.01,"(32, 16)",0.001,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.36363636363636365,0.0,0.2857142857142857,0.2857142857142857,0.0,0.18701298701298702,0.15532380662572523,31,0.4864864864864865,0.21428571428571427,0.14285714285714285,0.14814814814814814,0.5641025641025641,0.3111760111760112,0.17832703615322004,SMA20_50_200
0.038110780715942386,0.010318160546024961,0.008771657943725586,0.009376308074505787,relu,0.01,"(32, 16)",0.01,"{'model__activation': 'relu', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6153846153846154,0.25,0.7272727272727273,0.25,0.4,0.4485314685314686,0.19324670934937188,17,0.8148148148148148,0.5789473684210527,0.6808510638297872,0.36363636363636365,0.6363636363636364,0.614922649413131,0.14778509248217317,SMA20_50_200
0.05478744506835938,0.011792373288758675,0.008904027938842773,0.006149291754434478,tanh,0.0001,"(32,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.2,0.6666666666666666,0.6153846153846154,0.5454545454545454,0.5,0.5055011655011655,0.1630988588791207,10,0.5106382978723404,0.6190476190476191,0.5238095238095238,0.6956521739130435,0.4444444444444444,0.5587184118173942,0.0882942080600587,SMA20_50_200
0.027677631378173827,0.003588410005706478,0.003810691833496094,0.0004399092311923836,tanh,0.0001,"(32,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.6,0.6153846153846154,0.7142857142857143,0.5714285714285714,0.6,0.6202197802197802,0.04913255509386752,1,0.6530612244897959,0.5909090909090909,0.8163265306122449,0.7843137254901961,0.5909090909090909,0.6871039324820837,0.09572254152721159,SMA20_50_200
0.0317960262298584,0.003573337968396243,0.004340934753417969,0.0010904336008983589,tanh,0.0001,"(64,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.001}",0.3333333333333333,0.5454545454545454,0.5714285714285714,0.4444444444444444,0.6153846153846154,0.502009102009102,0.10131710720575357,13,0.5306122448979592,0.68,0.47619047619047616,0.5531914893617021,0.46511627906976744,0.541022097903981,0.07685850493727331,SMA20_50_200
0.024215316772460936,0.0024963498370285794,0.0034032821655273437,0.00012068225656351191,tanh,0.0001,"(64,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.01}",0.5,0.7272727272727273,0.36363636363636365,0.5714285714285714,0.6,0.5524675324675324,0.11965430613602353,7,0.7346938775510204,0.6046511627906976,0.6530612244897959,0.68,0.7391304347826086,0.6823073399228246,0.05072347457801403,SMA20_50_200
0.023562002182006835,0.0007541282757426077,0.0038986682891845705,0.0009285977235045842,tanh,0.0001,"(32, 16)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.0,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.0,0.2349206349206349,0.20037757254678729,28,0.3225806451612903,0.2222222222222222,0.25806451612903225,0.20689655172413793,0.3225806451612903,0.2664689160795946,0.04873258197922939,SMA20_50_200
0.028484821319580078,0.005276468535763727,0.003810262680053711,0.00030377422296576964,tanh,0.0001,"(32, 16)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6,0.5454545454545454,0.4,0.2222222222222222,0.2857142857142857,0.41067821067821064,0.145088294936806,21,0.7719298245614035,0.8,0.723404255319149,0.3448275862068966,0.2222222222222222,0.5724767776619343,0.24034552049453745,SMA20_50_200
0.026358890533447265,0.005076530047224957,0.0036773681640625,0.00029874740352834445,tanh,0.001,"(32,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.2,0.6666666666666666,0.6153846153846154,0.5454545454545454,0.5,0.5055011655011655,0.1630988588791207,10,0.5106382978723404,0.6190476190476191,0.5238095238095238,0.6956521739130435,0.4444444444444444,0.5587184118173942,0.0882942080600587,SMA20_50_200
0.024320554733276368,0.0013367347386536246,0.003608036041259766,0.00028219670204829886,tanh,0.001,"(32,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.6,0.6153846153846154,0.7142857142857143,0.5714285714285714,0.6,0.6202197802197802,0.04913255509386752,1,0.6530612244897959,0.5909090909090909,0.8163265306122449,0.7843137254901961,0.5909090909090909,0.6871039324820837,0.09572254152721159,SMA20_50_200
0.02566866874694824,0.005410087438306452,0.003417348861694336,0.00014285746814560814,tanh,0.001,"(64,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.001}",0.3333333333333333,0.5454545454545454,0.5714285714285714,0.4444444444444444,0.6153846153846154,0.502009102009102,0.10131710720575357,13,0.5306122448979592,0.68,0.47619047619047616,0.5531914893617021,0.46511627906976744,0.541022097903981,0.07685850493727331,SMA20_50_200
0.02338414192199707,0.0027932378901356467,0.003489112854003906,0.0002186429977615827,tanh,0.001,"(64,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.01}",0.5,0.7272727272727273,0.36363636363636365,0.5714285714285714,0.6,0.5524675324675324,0.11965430613602353,7,0.7346938775510204,0.6363636363636364,0.6530612244897959,0.68,0.7391304347826086,0.6886498346374124,0.04181760447531063,SMA20_50_200
0.02390766143798828,0.0037990388740291054,0.004376125335693359,0.001458195764977675,tanh,0.001,"(32, 16)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.0,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.0,0.2349206349206349,0.20037757254678729,28,0.3225806451612903,0.2222222222222222,0.25806451612903225,0.20689655172413793,0.3225806451612903,0.2664689160795946,0.04873258197922939,SMA20_50_200
0.02754359245300293,0.008500038101225491,0.0033046722412109373,9.119607575842696e-05,tanh,0.001,"(32, 16)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6,0.5454545454545454,0.4,0.2222222222222222,0.2857142857142857,0.41067821067821064,0.145088294936806,21,0.7719298245614035,0.8,0.723404255319149,0.3448275862068966,0.2222222222222222,0.5724767776619343,0.24034552049453745,SMA20_50_200
0.03618617057800293,0.013492878852389336,0.004456043243408203,0.0019092913032717077,tanh,0.01,"(32,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.2,0.6666666666666666,0.6153846153846154,0.5454545454545454,0.5,0.5055011655011655,0.1630988588791207,10,0.5106382978723404,0.6190476190476191,0.5238095238095238,0.6956521739130435,0.4444444444444444,0.5587184118173942,0.0882942080600587,SMA20_50_200
0.0257723331451416,0.0011825285704534034,0.003466510772705078,0.0002594460680323678,tanh,0.01,"(32,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.6,0.6153846153846154,0.7142857142857143,0.5714285714285714,0.6,0.6202197802197802,0.04913255509386752,1,0.6530612244897959,0.5909090909090909,0.8163265306122449,0.7843137254901961,0.5909090909090909,0.6871039324820837,0.09572254152721159,SMA20_50_200
0.025642013549804686,0.004670142968236022,0.0033692836761474608,0.00012060769977103553,tanh,0.01,"(64,)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.001}",0.3333333333333333,0.5454545454545454,0.5714285714285714,0.4444444444444444,0.6153846153846154,0.502009102009102,0.10131710720575357,13,0.5306122448979592,0.68,0.47619047619047616,0.5531914893617021,0.46511627906976744,0.541022097903981,0.07685850493727331,SMA20_50_200
0.02394547462463379,0.001930136679183515,0.0037641048431396483,0.0006760857032662419,tanh,0.01,"(64,)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (64,), 'model__learning_rate_init': 0.01}",0.5,0.7272727272727273,0.36363636363636365,0.5714285714285714,0.6,0.5524675324675324,0.11965430613602353,7,0.7346938775510204,0.6046511627906976,0.6530612244897959,0.68,0.7391304347826086,0.6823073399228246,0.05072347457801403,SMA20_50_200
0.02663874626159668,0.006967653460151464,0.0036306858062744142,0.0006155994379767373,tanh,0.01,"(32, 16)",0.001,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.0,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.0,0.2349206349206349,0.20037757254678729,28,0.3225806451612903,0.2222222222222222,0.25806451612903225,0.20689655172413793,0.3225806451612903,0.2664689160795946,0.04873258197922939,SMA20_50_200
0.026499509811401367,0.004178206149174408,0.0034767627716064454,8.365055748061962e-05,tanh,0.01,"(32, 16)",0.01,"{'model__activation': 'tanh', 'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6,0.5454545454545454,0.4,0.2222222222222222,0.2857142857142857,0.41067821067821064,0.145088294936806,21,0.7719298245614035,0.8,0.723404255319149,0.2857142857142857,0.2222222222222222,0.5606541175634121,0.25240425593393523,SMA20_50_200
