mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,strategy
0.28611316680908205,0.01873035958482769,0.018305015563964844,0.0037385335888596707,10,2,2,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7142857142857143,0.9230769230769231,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.7164835164835165,0.11236767499924588,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CloseSMA200_V2
0.15832095146179198,0.01749939534847505,0.008245086669921875,0.0003509683644135034,10,2,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.7142857142857143,0.9230769230769231,0.7142857142857143,0.6153846153846154,0.5714285714285714,0.7076923076923076,0.12129797561799237,9,1.0,1.0,0.9803921568627451,1.0,1.0,0.996078431372549,0.007843137254901978,CloseSMA200_V2
0.2750889778137207,0.019698376531493342,0.013535118103027344,0.0035196370285897256,10,2,5,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.7142857142857143,0.9230769230769231,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.7164835164835165,0.11236767499924588,4,1.0,1.0,1.0,1.0,0.9811320754716981,0.9962264150943396,0.007547169811320753,CloseSMA200_V2
0.29143538475036623,0.09648423461480267,0.009429311752319336,0.0016175627416322176,,1,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6451612903225806,0.6774193548387096,0.6896551724137931,0.5306122448979592,0.6296296296296297,0.6344955384205345,0.05623915583162036,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.45336265563964845,0.03467394149300022,0.013189411163330078,0.0017703322006477817,,1,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6349206349206349,0.6984126984126984,0.6896551724137931,0.6666666666666666,0.6071428571428571,0.65935960591133,0.03411806171382436,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.2228722095489502,0.03678354724492733,0.009793233871459962,0.0026295542331924836,,1,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6229508196721312,0.6774193548387096,0.711864406779661,0.6545454545454545,0.631578947368421,0.6596717966408756,0.0322582147309734,19,0.9953488372093023,1.0,1.0,1.0,1.0,0.9990697674418605,0.0018604651162790642,SMA20_50_C2
0.43934478759765627,0.014756848552971163,0.013712501525878907,0.002731472801630406,,1,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6229508196721312,0.6774193548387096,0.711864406779661,0.6909090909090909,0.6551724137931034,0.6716632171985392,0.03054346636804645,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.213126277923584,0.054392515465885215,0.009991312026977539,0.002462252601944612,,2,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6349206349206349,0.6666666666666666,0.7017543859649122,0.6296296296296297,0.6885245901639344,0.6642991814691556,0.028497173819400486,16,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.375062370300293,0.014546333186217904,0.01507868766784668,0.006217238515295988,,2,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.65625,0.6984126984126984,0.711864406779661,0.6545454545454545,0.631578947368421,0.670530301421247,0.029875028531006195,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.19660215377807616,0.017859762529447893,0.00796809196472168,0.0007154122753508194,,2,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6440677966101694,0.6666666666666666,0.6785714285714286,0.6296296296296297,0.631578947368421,0.6501028937692631,0.019408913307504053,21,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.401971435546875,0.04786344028989213,0.021321678161621095,0.006740478946510285,,2,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.65625,0.6666666666666666,0.6896551724137931,0.6909090909090909,0.6666666666666666,0.6740295193312434,0.013810253272684484,6,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.2454533576965332,0.0471392606271823,0.013205575942993163,0.00690705723572946,5,1,2,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6333333333333333,0.7096774193548387,0.7213114754098361,0.7017543859649122,0.7,0.6932153228125841,0.030871328191007835,1,0.9683257918552036,0.9683257918552036,0.9553571428571429,0.954954954954955,0.9473684210526315,0.9588664205150274,0.0082313789421665,SMA20_50_C2
